sample_id,mzml_filename,mzbatch_path,batch_id,injection_date,scientific_name,taxon_scientific_name,taxon_accepted_name,taxon_rank,genus,specific_epithet,infraspecific_epithet,infraspecific_rank,kingdom,phylum,class,order,family,gbif_taxon_key,ncbi_taxid,gbif_match_type,taxonomy_backbone_version,id_date,identification_method,identification_confidence,collection_date,latitude,longitude,coordinate_uncertainty_m,geodetic_datum,plant_part,po_term_id,developmental_stage,phenology,n_individuals_pooled,pathogen_visible,fresh_weight_g,preservation_method,time_to_preservation_min,transport_conditions,storage_temp_c,storage_duration_d,grinding_method,dry_weight_mg,extraction_volume_ml,extraction_method_id,extraction_batch,uuid_extraction,extraction_solvent,extraction_ratio_mg_per_ml,extraction_conditions,extraction_date,extraction_operator,extract_storage,lc_vendor,lc_model,chromatography_type,column_name,stationary_phase,column_temp_c,mobile_phase_a,mobile_phase_b,gradient_program,flow_rate_ml_min,injection_volume_ul,run_time_min,lc_software,instrument_model,mass_analyzer,ionization_source,acquisition_mode,fragmentation_method,collision_energy,mass_range_mz,ms_scan_time_s,msms_scan_time_s,dda_top_n,ms2_intensity_threshold_cps,dynamic_exclusion_s,background_exclusion,mass_accuracy_ppm,raw_conversion_tool,centroided,mzmine_version,ms1_detector,mzmine_noise_ms1,mzmine_noise_ms2,chrom_mz_abs_da,chrom_mz_ppm,chrom_min_height,chrom_min_scans,rt_range,resolver_thresh,resolver_min_h,align_mz_abs_da,align_mz_ppm,align_rt_tol_min,mz_tol_scan_to_scan,mz_tol_sample_to_sample,processing_software,processing_params_file,qc_sample_type,qc_conditioning_n,qc_frequency,randomization,internal_standard,phylo_tip_label,ott_id_matched,evolutionary_distinctiveness,nearest_neighbour,iucn_category,iucn_assessment_year,cites_appendix,massive_accession,abs_permit_id,data_license,garden,dataset
dbgi_001834,202405081611_EB_dbgi_001834_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Rumex patientia L.,Rumex patientia,Rumex patientia L.,species,Rumex,patientia,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,2889019,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792107","7,1570610",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Rumex_patientia,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001834,202405081611_EB_dbgi_001834_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Rumex patientia L.,Rumex patientia,Rumex patientia L.,species,Rumex,patientia,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,2889019,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792107","7,1570610",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Rumex_patientia,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001835,202405081611_EB_dbgi_001835_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Silene latifolia subsp. alba (Mill.) Greuter & Burdet,Silene latifolia subsp. alba,Silene latifolia subsp. alba (Mill.) Greuter & Burdet,subspecies,Silene,latifolia,alba,subspecies,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,5586736,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792140","7,1568403",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Silene_latifolia_subsp._alba,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001835,202405081611_EB_dbgi_001835_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Silene latifolia subsp. alba (Mill.) Greuter & Burdet,Silene latifolia subsp. alba,Silene latifolia subsp. alba (Mill.) Greuter & Burdet,subspecies,Silene,latifolia,alba,subspecies,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,5586736,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792140","7,1568403",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Silene_latifolia_subsp._alba,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001843,202405081611_EB_dbgi_001843_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Fallopia convolvulus (L.) Á.Löve,Fallopia convolvulus,Fallopia convolvulus (L.) Á.Löve,species,Fallopia,convolvulus,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,6391461,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1569963",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Fallopia_convolvulus,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001843,202405081611_EB_dbgi_001843_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Fallopia convolvulus (L.) Á.Löve,Fallopia convolvulus,Fallopia convolvulus (L.) Á.Löve,species,Fallopia,convolvulus,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,6391461,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1569963",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Fallopia_convolvulus,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001847,202405081611_EB_dbgi_001847_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Sabulina austriaca (Jacq.) Rchb.,Sabulina austriaca,Sabulina austriaca (Jacq.) Rchb.,species,Sabulina,austriaca,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,5587122,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1569643",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Sabulina_austriaca,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001847,202405081611_EB_dbgi_001847_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Sabulina austriaca (Jacq.) Rchb.,Sabulina austriaca,Sabulina austriaca (Jacq.) Rchb.,species,Sabulina,austriaca,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,5587122,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1569643",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Sabulina_austriaca,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001849,202405081611_EB_dbgi_001849_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Beta vulgaris L.,Beta vulgaris,Beta vulgaris L.,species,Beta,vulgaris,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,8971274,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1568530",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Beta_vulgaris,NA,NA,NA,LC,2026,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001849,202405081611_EB_dbgi_001849_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Beta vulgaris L.,Beta vulgaris,Beta vulgaris L.,species,Beta,vulgaris,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,8971274,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792114","7,1568530",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Beta_vulgaris,NA,NA,NA,LC,2026,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001852,202405081611_EB_dbgi_001852_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Bassia scoparia (L.) Beck,Bassia scoparia,Bassia scoparia (L.) Beck,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792090","7,1569467",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bassia_scoparia,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001852,202405081611_EB_dbgi_001852_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Bassia scoparia (L.) Beck,Bassia scoparia,Bassia scoparia (L.) Beck,species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792090","7,1569467",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bassia_scoparia,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001856,202405081611_EB_dbgi_001856_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Acer cissifolium (Siebold & Zucc.) K.Koch,Acer cissifolium,Acer cissifolium (Siebold & Zucc.) K.Koch,species,Acer,cissifolium,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,3768287,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792233","7,1569530",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Acer_cissifolium,NA,NA,NA,LC,2020,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001856,202405081611_EB_dbgi_001856_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Acer cissifolium (Siebold & Zucc.) K.Koch,Acer cissifolium,Acer cissifolium (Siebold & Zucc.) K.Koch,species,Acer,cissifolium,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,3768287,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792233","7,1569530",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Acer_cissifolium,NA,NA,NA,LC,2020,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001864,202405081611_EB_dbgi_001864_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Bunias orientalis L.,Bunias orientalis,Bunias orientalis L.,species,Bunias,orientalis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,3050364,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792187","7,1568900",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bunias_orientalis,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
dbgi_001864,202405081611_EB_dbgi_001864_01_01.mzML,D:/IOCB/data_dbgi/JBF/fribourg_batch_all_in_one.mzbatch,JBUF_qexactive_2024,20240508,Bunias orientalis L.,Bunias orientalis,Bunias orientalis L.,species,Bunias,orientalis,NA,NA,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,3050364,NA,EXACT,GBIF Backbone 2023-08-28,NA,botanical_garden_ID,certain,NA,"46,792187","7,1568900",1,WGS84 / EPSG:4326,NA,NA,NA,NA,1,NA,NA,liquid_N2,NA,"liquid_N2 dewar, <24h",-80,NA,Retsch_MM400,NA,NA,NA,NA,NA,MeOH:H2O 80:20 (v/v),NA,"shaking 30 min, 20C, 200 rpm; Centrifugation, 14000rpm, 5 min",NA,NA,"-80 C, plastic tube",Thermo Scientific,Vanquish UHPLC,UHPLC,NA,C18,NA,H2O + 0.1% formic acid,ACN + 0.1% formic acid,NA,NA,NA,NA,Thermo Scientific Xcalibur,LC-MS QExactive Plus,Orbitrap,ESI,DDA,HCD,NA,NA,NA,NA,NA,NA,NA,NA,5,MSConvert (ProteoWizard),TRUE,4.10.6,Factor of lowest signal,50,2,0.005,5,1,4,0.0-12.02 min,0.9,1,5e-4,2,0.08,0.0050 Da / 5.0 ppm,0.0005 Da / 2.0 ppm,MZmine 4.10.6,fribourg_batch_all_in_one.mzbatch,pooled QC,NA,NA,TRUE,NA,Bunias_orientalis,NA,NA,NA,NA,NA,none,MSV000090090,NA,CC0,JBUF,jbuf
